org_pac_id,facility_name,cbsa_title,rural,inland_empire,practice_size,incentive_ptcpt
143264879,SCRIPPS MERCY PHYSICIANS CARDIOLOGY MEDICAL CORPORATION,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,medium,Meaningfully Attested
7911395231,ON CALL SPECIALISTS MEDICAL GROUP OF SAN DIEGO INC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,medium,Meaningfully Attested
9537108279,EMERGENCY AND ACUTE CARE MEDICAL CORPORATION,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,Meaningfully Attested
4486567229,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
8729984729,SALUD PARA LA GENTE,"Santa Cruz-Watsonville, CA",urban,CA other,medium,Meaningfully Attested
9830094515,SUTTER VALLEY MEDICAL FOUNDATION,"Sacramento-Roseville-Folsom, CA",urban,CA other,large,Meaningfully Attested
6709797491,STANFORD HEALTH CARE,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
6709797491,STANFORD HEALTH CARE,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
244144228,CALIFORNIA ADVANCED IMAGING MEDICAL ASSOCIATES INC,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,Meaningfully Attested
9032111281,BASS MEDICAL GROUP,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,Meaningfully Attested
6709070964,SANTA MARIA GASTROENTEROLOGY MEDICAL GROUP INC.,"Santa Maria-Santa Barbara, CA",urban,CA other,medium,Meaningfully Attested
NA,,"San Francisco-Oakland-Fremont, CA",urban,CA other,NA,Meaningfully Attested
2062320559,DIGNITY HEALTH,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,Meaningfully Attested
1557367737,IRENE MALEK MD PROFESSIONAL CORPORATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
648244665,CALIFORNIA PACIFIC ORTHOPAEDICS AND SPORTS MEDICINE A MEDICAL CORPORAT,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,Meaningfully Attested
3375822471,REGENTS OF THE UNIVERSITY OF CALIFORNIA - UCSF,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,Meaningfully Attested
2163606807,GENESIS HEALTHCARE PARTNERS,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
2365606837,WASHINGTON MEDICAL GROUP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
3779751656,CITY OF HOPE MEDICAL FOUNDATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
8022186212,"DONALD R. ABRAHM M.D., INC","Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
3779497870,UCSF MEDICAL GROUP BUSINESS SERVICES,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
9830094515,SUTTER VALLEY MEDICAL FOUNDATION,"Vallejo, CA",urban,CA other,large,Meaningfully Attested
9830094515,SUTTER VALLEY MEDICAL FOUNDATION,"Sacramento-Roseville-Folsom, CA",urban,CA other,large,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
4284538778,SUTTER BAY MEDICAL FOUNDATION,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
2163606807,GENESIS HEALTHCARE PARTNERS,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,Meaningfully Attested
6901052513,SCOTT A EISMAN MD INC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,small,Meaningfully Attested
8628027547,ACUTE CARE ASSOCIATES INC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,medium,Meaningfully Attested
8729277314,MEMORIALCARE MEDICAL FOUNDATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
3173436276,PROVIDENCE FACEY MEDICAL FOUNDATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
3173436276,PROVIDENCE FACEY MEDICAL FOUNDATION,"Oxnard-Thousand Oaks-Ventura, CA",urban,CA other,medium,Meaningfully Attested
4284538778,SUTTER BAY MEDICAL FOUNDATION,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
1759700149,WEST COAST KIDNEY,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,Meaningfully Attested
2365420965,"DIABLO NEPHROLOGY MEDICAL GROUP, INC","San Francisco-Oakland-Fremont, CA",urban,CA other,medium,Meaningfully Attested
4284538778,SUTTER BAY MEDICAL FOUNDATION,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
9335050517,GRAYBILL MEDICAL GROUP INC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,medium,Meaningfully Attested
1951324318,COMMUNITY CARE SERVICES LLC,NA,rural,NA,large,Meaningfully Attested
1951324318,COMMUNITY CARE SERVICES LLC,"Susanville, CA",urban,CA other,large,Meaningfully Attested
2961312640,BANNER LASSEN MEDICAL CENTER,"Susanville, CA",urban,CA other,small,Meaningfully Attested
8921992090,NORTHERN INYO HEALTHCARE DISTRICT,NA,rural,NA,medium,Meaningfully Attested
1355248584,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
8820035884,MONICA PERLMAN MD INC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,medium,Meaningfully Attested
NA,,"Oxnard-Thousand Oaks-Ventura, CA",urban,CA other,NA,Meaningfully Attested
4486567229,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
3274580972,ADVENTIST HEALTH PHYSICIANS NETWORK,"Visalia, CA",urban,CA other,large,Meaningfully Attested
3274580972,ADVENTIST HEALTH PHYSICIANS NETWORK,"Hanford-Corcoran, CA",urban,CA other,large,Meaningfully Attested
8729277314,MEMORIALCARE MEDICAL FOUNDATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
1355248584,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
8921993205,PROVIDENCE MEDICAL FOUNDATION,"Santa Rosa-Petaluma, CA",urban,CA other,large,Meaningfully Attested
8921993205,PROVIDENCE MEDICAL FOUNDATION,"Eureka-Arcata, CA",urban,CA other,large,Meaningfully Attested
8921993205,PROVIDENCE MEDICAL FOUNDATION,"Napa, CA",urban,CA other,large,Meaningfully Attested
446157747,USC CARE MEDICAL GROUP INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
9830094515,SUTTER VALLEY MEDICAL FOUNDATION,"Modesto, CA",urban,CA other,large,Meaningfully Attested
9830094515,SUTTER VALLEY MEDICAL FOUNDATION,"Sacramento-Roseville-Folsom, CA",urban,CA other,large,Meaningfully Attested
3577476761,REGENTS OF THE UNIVERSITY OF CALIFORNIA,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,Meaningfully Attested
NA,,"Stockton-Lodi, CA",urban,CA other,NA,Meaningfully Attested
4284538778,SUTTER BAY MEDICAL FOUNDATION,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
3375456619,REGENTS OF THE UNIV OF CA,"Sacramento-Roseville-Folsom, CA",urban,CA other,large,Meaningfully Attested
4284538778,SUTTER BAY MEDICAL FOUNDATION,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
9931143799,CENTERS FOR FAMILY MEDICINE,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
1951324318,COMMUNITY CARE SERVICES LLC,NA,rural,NA,large,Meaningfully Attested
2961312640,BANNER LASSEN MEDICAL CENTER,"Susanville, CA",urban,CA other,small,Meaningfully Attested
8921992090,NORTHERN INYO HEALTHCARE DISTRICT,NA,rural,NA,medium,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
NA,,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,NA,Meaningfully Attested
1153227814,FACULTY PHYSICIANS AND SURGEONS OF LLUSM,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,large,Meaningfully Attested
3779751656,CITY OF HOPE MEDICAL FOUNDATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
840548624,PROVIDENCE SAINT JOHNS MEDICAL FOUNDATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
9234033853,SCRIPPS HEALTH,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,Meaningfully Attested
9537308655,"INLAND VALLEY CARDIOVASCULAR CENTER, G.P.","Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,No Meaningful Attest
7810942000,COMPREHENSIVE GI CARE A PROFESSIONAL MEDICAL GROUP INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
9032111281,BASS MEDICAL GROUP,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,Meaningfully Attested
9931143799,CENTERS FOR FAMILY MEDICINE,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
6608789813,JOHN MUIR PHYSICIAN NETWORK,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
4486567229,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
8628083110,REGENTS OF THE UNIVERSITY OF CALIFORNIA AT BERKELEY,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,Meaningfully Attested
NA,,"San Francisco-Oakland-Fremont, CA",urban,CA other,NA,Meaningfully Attested
NA,,"San Francisco-Oakland-Fremont, CA",urban,CA other,NA,Meaningfully Attested
8224948443,ST JOSEPHS MEDICAL CENTER,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,No Meaningful Attest
3577476761,REGENTS OF THE UNIVERSITY OF CALIFORNIA,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,Meaningfully Attested
9234033853,SCRIPPS HEALTH,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,Meaningfully Attested
6305748799,UNIVERSITY HEALTHCARE ALLIANCE,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
7810800661,DIGNITY HEALTH MEDICAL FOUNDATION,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,large,Meaningfully Attested
7810800661,DIGNITY HEALTH MEDICAL FOUNDATION,"Truckee-Grass Valley, CA",urban,CA other,large,Meaningfully Attested
3577476761,REGENTS OF THE UNIVERSITY OF CALIFORNIA,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,Meaningfully Attested
446169114,CEDARS-SINAI MEDICAL CENTER,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
7416869516,UC REGENTS,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
1254325350,GENESEE MEDICAL GROUP INC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,small,No Meaningful Attest
4486617156,NEUROLOGY CENTER OF NORTH ORANGE COUNTY A MEDICAL CORP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
5991891053,MESA WEST MEDICAL INC,"Bakersfield-Delano, CA",urban,CA other,small,No Meaningful Attest
9931596566,EMPOWER TCT LLC,"San Luis Obispo-Paso Robles, CA",urban,CA other,small,No Meaningful Attest
7719880533,ASIAN AMERICANS FOR COMMUNITY INVOLVEMENT OF SANTA CLARA COUNTY,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,medium,Meaningfully Attested
1153227814,FACULTY PHYSICIANS AND SURGEONS OF LLUSM,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,large,Meaningfully Attested
4385533579,SAC HEALTH SYSTEM,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,medium,Meaningfully Attested
6709797491,STANFORD HEALTH CARE,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
8426947698,KLEYNBERG MEDICAL CLINIC INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
5991172207,CCMMA CA PC,"San Francisco-Oakland-Fremont, CA",urban,CA other,small,No Meaningful Attest
4284538778,SUTTER BAY MEDICAL FOUNDATION,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
9830094515,SUTTER VALLEY MEDICAL FOUNDATION,"Sacramento-Roseville-Folsom, CA",urban,CA other,large,Meaningfully Attested
8527971316,REGENTS OF THE UNIVERSITY OF CALIFORNIA,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
6901052513,SCOTT A EISMAN MD INC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,small,Meaningfully Attested
8729277314,MEMORIALCARE MEDICAL FOUNDATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
6002728144,UCLA ASSOCIATED GENERAL SURGEONS,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
1052387099,VOLTAIRE S VELARDE MD INC,"Vallejo, CA",urban,CA other,small,Meaningfully Attested
5799683827,VETERANS HOME OF CALIFORNIA,"Napa, CA",urban,CA other,medium,Meaningfully Attested
3779689518,REGENTS OF THE UNIVERSITY OF,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
8921993205,PROVIDENCE MEDICAL FOUNDATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
6406901941,MONTAGE MEDICAL GROUP,"Salinas, CA",urban,CA other,medium,Meaningfully Attested
5193095115,WILL FAMILY MEDICAL GROUP,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,No Meaningful Attest
1355243486,HEMATOLOGY-ONCOLOGY MEDICAL GROUP OF ORANGE COUNTY INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
8921993205,PROVIDENCE MEDICAL FOUNDATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
8921993205,PROVIDENCE MEDICAL FOUNDATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
6305830720,ROMEO MEDICAL CORP,"Modesto, CA",urban,CA other,small,Meaningfully Attested
4789671066,"ARTHRITIS AND OSTEOPOROSIS MEDICAL CENTER, INC","Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
6608867304,DIGESTIVE CARE CONSULTANTS,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
8325317209,"PUJA THAKKAR, D.O., MEDICAL CORPORATION","San Francisco-Oakland-Fremont, CA",urban,CA other,small,Meaningfully Attested
941106645,CEDARS-SINAI MEDICAL CARE FOUNDATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
5092606905,SADDLEBACK MEDICAL GROUP INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
4284538778,SUTTER BAY MEDICAL FOUNDATION,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
4284538778,SUTTER BAY MEDICAL FOUNDATION,"Santa Cruz-Watsonville, CA",urban,CA other,large,Meaningfully Attested
7810800661,DIGNITY HEALTH MEDICAL FOUNDATION,"Truckee-Grass Valley, CA",urban,CA other,large,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
NA,,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,NA,Meaningfully Attested
3577476761,REGENTS OF THE UNIVERSITY OF CALIFORNIA,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
5991609737,PROVIDENCE MEDICAL INSTITUTE,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
8921990110,SOUTHERN CALIFORNIA HOSPITALIST NETWORK MEDICAL GROUP INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
5294980678,H ELENA RODRIGUEZ MD INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
2466511332,ST JOHN MEDICAL GROUP INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
8224063607,NORTH COUNTY ENDOCRINE MEDICAL GROUP,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,small,Meaningfully Attested
2961492327,RIVERSIDE MEDICAL CLINIC INC,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,medium,Meaningfully Attested
2961492327,RIVERSIDE MEDICAL CLINIC INC,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,medium,Meaningfully Attested
3577476761,REGENTS OF THE UNIVERSITY OF CALIFORNIA,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,Meaningfully Attested
NA,,"San Francisco-Oakland-Fremont, CA",urban,CA other,NA,Meaningfully Attested
4284538778,SUTTER BAY MEDICAL FOUNDATION,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
4284547274,REGENTS OF THE UNIVERSITY OF CALIFORNIA,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
4486567229,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
8022922475,REGENTS OF THE UNIVERSITY OF CALIFORNIA,"Sacramento-Roseville-Folsom, CA",urban,CA other,large,Meaningfully Attested
6709797491,STANFORD HEALTH CARE,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
2163606807,GENESIS HEALTHCARE PARTNERS,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
9537155676,COMMUNITY MEMORIAL HEALTH SYSTEM,"Oxnard-Thousand Oaks-Ventura, CA",urban,CA other,medium,Meaningfully Attested
6608789813,JOHN MUIR PHYSICIAN NETWORK,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
1153631601,ORTHOPAEDIC SURGERY SPECIALISTS BURBANK,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
3779494521,ALAMEDA HEALTH SYSTEM,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
6709797491,STANFORD HEALTH CARE,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
6608819594,LOS ANGELES HEMATOLOGY-ONCOLOGY MEDICAL GROUP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
7618041922,ALLERGY IMMUNOLOGY AND ASTHMA MEDICAL GROUP INC,NA,rural,NA,small,No Meaningful Attest
4284538778,SUTTER BAY MEDICAL FOUNDATION,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
8628972759,SHARP REES-STEALY MEDICAL GROUP INC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,Meaningfully Attested
8921993205,PROVIDENCE MEDICAL FOUNDATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
4284538778,SUTTER BAY MEDICAL FOUNDATION,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
4284538778,SUTTER BAY MEDICAL FOUNDATION,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
9830094515,SUTTER VALLEY MEDICAL FOUNDATION,"Sacramento-Roseville-Folsom, CA",urban,CA other,large,Meaningfully Attested
1355248584,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
6608789813,JOHN MUIR PHYSICIAN NETWORK,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
1052493301,"CENTRAL VALLEY ENDOCRINOLOGY, A PROFESSIONAL CORPORATION","Visalia, CA",urban,CA other,small,No Meaningful Attest
2466635669,BRIAN H WEEKS MD INC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,small,Meaningfully Attested
4284538778,SUTTER BAY MEDICAL FOUNDATION,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
NA,,"El Centro, CA",urban,CA other,NA,Meaningfully Attested
2163606807,GENESIS HEALTHCARE PARTNERS,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
9032111281,BASS MEDICAL GROUP,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,Meaningfully Attested
8820068489,UROLOGY ASSOCIATES OF CENTRAL CALIFORNIA MEDICAL GROUP INC,"Fresno, CA",urban,CA other,small,Meaningfully Attested
1355248584,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
NA,,"Merced, CA",urban,CA other,NA,Meaningfully Attested
5991609737,PROVIDENCE MEDICAL INSTITUTE,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
3173436276,PROVIDENCE FACEY MEDICAL FOUNDATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
NA,,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,NA,Meaningfully Attested
1355236290,JPB MEDICAL GROUP INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
8729009030,CENTRIC HEALTH,"Bakersfield-Delano, CA",urban,CA other,medium,Meaningfully Attested
5395631931,ORTHOPAEDIC SPECIALTY INSTITUTE MEDICAL GROUP OF ORANGE COUNTY,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
4284538778,SUTTER BAY MEDICAL FOUNDATION,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
3375456619,REGENTS OF THE UNIV OF CA,"Sacramento-Roseville-Folsom, CA",urban,CA other,large,Meaningfully Attested
8022922475,REGENTS OF THE UNIVERSITY OF CALIFORNIA,"Sacramento-Roseville-Folsom, CA",urban,CA other,large,Meaningfully Attested
